14.0 56.0 1.0
19.0 56.0 1.0
23.0 56.0 1.0
12.0 56.0 1.0
22.0 56.0 1.0
12.0 56.0 1.0
13.0 56.0 1.0
19.0 56.0 1.0
10.0 56.0 1.0
5.0 56.0 1.0
5.0 56.0 1.0
5.0 56.0 1.0
7.0 56.0 1.0
7.0 56.0 1.0
1.0 56.0 1.0
3.0 56.0 1.0
1.0 56.0 1.0
2.0 56.0 1.0
0.0 56.0 1.0
2.0 56.0 1.0
9.0 56.0 1.0
1.0 56.0 1.0
0.0 56.0 1.0
0.0 56.0 1.0
0.0 56.0 1.0
1.0 56.0 1.0
1.0 56.0 1.0
